text,Label
"""Nangis karena sudah nungguin dan berharap bnget sama beasiswa ini tapi malah g lolos udh 2 kali g lolos jujur kecewa bnget""",Negatif
nanti selesai tanggal 6 apalagi min agendanya,Negatif
Nanti setelah tgl 30 apa tunggu sebulan lagi kek kemarin????capek nah sumpah,Negatif
"nanya ke pihak sekolah ternyata pencairan masih proses dari kapan lalu, nanya ke bank disuruh nunggu aja, nanya ke wa ga ada dibalas. terus ini kita ngapain lagi",Negatif
"Ngeri betul skoring tahun ini, biarpun ipk 4.0 tapi kalau akreditasi prodi dan univ B, untuk S2 juga masih belum tentu tembus ????",Negatif
ngirim sanggahan gaada balasan samsek,Negatif
Ngk logis masa dari tgl 20 sampai sekarang masih rekening bermasalah terus baru ad pengumuman di web ada perbaikan rekening tgl 22 sampai 30 lgi selama tgl 20 sampai sekarang ngapain,Negatif
ngmbangg sdh ini..tak ad ad hrapangg,Negatif
niat ngasih beasiswa koq keakehan etek,Negatif
nih ga ada tahap 2 ya cape banget,Negatif
"Nilai batas minimal skoring dikeluarkan bersamaan pengumuman, dalam panduan yg ada hanya rumus menghitung skor.. Apa nggak aneh itu? Belum lagi menjelang pendaftaran mau tutup muncul BKT kategori baru. Beasiswa penuh bagi anak kaltim yang mau masuk ISBI Tenggarong, padahal ISBi pernah tutup, dan sekarang buka lagi. Tentu akreditasinya diragukan. Begini lah kalau kebijakan sudah dicampur kepentingan2 penguasa... amburadul.. sabar buat teman2 yang memang membutuhkan, cari jalan lain.",Negatif
"""@alieffahrizha nilai nya disuruh setara sama anak coc ruang guru""",Negatif
"""NT GUYS YA YG AMBIL STIMULAN ????""",Negatif
"NT, beda gubernur beda kebijakan. Semoga kai Isran terpilih kembali ????",negatif
nunggu imam mahdi turun,Negatif
"""Nunggu pak isran jadi gubernur kah min baru cair""",Negatif
"""oh ternyata dananya dipotong dari 250M jadi 200M ama PJ???? oh gitu ya...""",Negatif
"""Oh ternyata tenyata dipangkas Ama PJ :"")""",Negatif
p gimana si skoringny kocak,Negatif
pa tolong untuk ke depannya betul² ditelusuri profil penerima beasiswa. teman saya yang bapaknya kerja ditambang dapat beasiswa kategori miskin,Negatif
"pada gk cair, 100k pun di gas kan, enak kan bkt nya mulai telat cair",Negatif
"""Padahal butuh banget untuk Tesis???�""",Negatif
"""Padahal butuh bgt buat skripsian???�""",Negatif
"padahal ga ada gagal salur tapi sampai sekarang belum ada masuk. ini udah akhir tahun, kok bisa sekacau ini sih penyalurannya",Negatif
pak bu saya mahasiswa yang berkuliah luar pulau jauh dari keluarga sangat bergantung dengan dana beasiswa ð ini sudah akhir bulan dan tidak ada kepastian,Negatif
pak kami sangat minta tolong untuk di respon dan dibantu untuk transparan masalah beasiswa bkt ini ribuan mahasiswa yg sangat bergantung kepada bkt ini tetapi satupun belom ada kejelasan,Negatif
pak pak tolong na pak di tindak .. sampe kapan kayak gini terus pakð ð ð,Negatif
"""pak presiden @prabowo..kasihan pak anak2 sekolah dan mahasiswa di kaltim yang udah lolos beasiswa..tp tidak ada tanda2 pencairan dananya pak..????""",Negatif
"""@prabowo @gibran_rakabuming @gerindra pak tolong diusut pak lama sekali pencairan beasiswa ??""",Negatif
pantass banyak ga lolos min dananya kemana aj kmre kmren banyak yg dpt skrng malah dikti banget ternyta jatah nya dikurngin kocakk,Negatif
pantek,Negatif
"""Para pelayan publik ini sedang tidak ingin bicara ke masyarakat. Mungkin mereka lupa ketika awal bekerja ada kalimat ""berikan pelayanan terbaik"" dalam janji mereka.""",Negatif
parah banget â º â º,Negatif
"parah banget min udah tanggal 14 belum ada kejelasan, kayak apa ini nanti ngepost info, gataunya info perpanjangan lagi kah",Negatif
"PARAH BGT DARI ADMIN MAUPUN PEJABAT TERKAIT GAK ADA RESPON SAMA SEKALI,PDAHAL BNYAK TEMAN TEMAN MAHASISWA YANG BERGANTUNG SMA BEASISWA INI,MINIMAL RESPON LAH MIN JANGAN DIAM GINI,KASIAN ITU HAK TEMAN TEMAN MAHASISWA SEMUA",Negatif
parah si diblokir padahal hak kita masi ad dsituð 60826319334 ana_gilman.02,Negatif
"Parahhhh..... BKT hilangin saja Kaltimnya, masa seluruh unmul tdk masuk ??????",Negatif
"""@hooniebby_ PASTI ADA SESUATU SIH YG DITUTUP2 I WKWKWKWK LOGIKANYA GK MUNGKIN SELAMA INI KALO CUMA BEBERAPA REKENING BERMASAH""",Negatif
pasti jawaban gini juga hadehhh,Negatif
Pdhl jelas ada anggaran masing2 kan gaada itu satu anggaran ngadet karena ada anggaran lainnya. Kecuali mmg ada permainan,Negatif
"Pejuang ipk tinggi, ujung2nya gk lolos jg. Karna akreditasi",Negatif
pemerintah bakalan diam kalo tidak di demo,Negatif
"penambahan waktu perbaiki rekening, udah buat rekening baru ni, kalo memang sampe gagal salur lagi aku buat 10 rekening. tapi kalo sampe gagal salur lagi gak tau dah pasrah aja. memauki",Negatif
penasaran apa lagi ya alasannyað,Negatif
Pencairan beasiswa molor akibat kendala di penginputan  SPID RI yang lambat se-indonesia,Negatif
pencairan beasiswa terlama gak sii ini ini serius gak ada info apa-apa kapan dicairkannya ð ² katanya udah mulai dari tanggal 20 kemarin,Negatif
"pencairan btn stimulan siswa kapan min ga dikasih kepastian nih astaga, lama sekali. padahal sudah perbaikan beberapa minggu lalu . pencairannya ga merata, temen saya udah dapet, saya belum. padahal saya tidak ada kesalahan norek",Negatif
pencairan yg paling lama dari semua beasiswa yang saya ikutið ð mohon jika ada keterlambatan bisa share infonya pak bu,Negatif
"""Pencairannya kapan ya â º""",negatif
"pengalaman tmn daftar tuntas akademik s2 thn 2021. dg akreditasi kmpus a dan prodi unggul plus ipk tinggi aja bisa gak lulus. itu yg emg hrus jdi pertimbangan awal mau masuk pascasarjana di kampus mana dg bantuan bkt. akreditasi kampus dan prodi sepertinya jdi pertimbangan paling awal buat lulus. kan tau sendiri yaa kalau masuk s2 gak sesusah masuk s1, jd pasti bersaingnya sama anak ui, ugm, ipb, itb dll. terlebih skrng anggarannya dipotong, dg ukt yg jg udah pada naik drastis. jadi kemungkinan selain udh kalah dg yg akreditasinya a, uang anggarannya jg udh abis. beda sama tahun lalu, masih ada kesempatan dg tahap 2 krn anggarannya lebih. agak kaget jg unmul turun jadi b. semoga bisa menjawab dan dapat beasiswa di lain tempat",Negatif
"pengaruhny juga di akreditasi, biar ipk tinggi å",Negatif
"""Pengumuman beasiswa tahun ini super duper lama dari tahun-tahun sebelumnya....seandainya SKnya akan di serahkan ke PJ Gubernur.... kok blm di tandatangi juga ya ???? apa mungkin nyangkut..... atau lagi otak atik org dalam untuk bisa dapat beasiswanya ????""",Negatif
"Pengumuman nya udh lama, malah gk lolos padahal nilai udah tinggi apalahhh",Negatif
Penyaluran bantuan yang tidak tepat sasaran,Negatif
penyaluran terlamaaaaa,Negatif
"Per hari ini 5 November 2024?? harus nungguin berapa Minggu lagi ini pencairan, Minggu mana lagi yang bisa saya percaya??",Negatif
"Perasaan dulu ga parah banget permintaan scoring nya, sengaja bgt biar dikit pengeluaran ????",Negatif
Perbaikan dijadikan alasan biar ga cair cair ????,Negatif
"perbaikan perbaikan apanya diperbaiki nama rekening sudah benar, nomor rek udah benar, rekening juga aktif. letak masalahnya bukan di kami tapi kalean pemerintah, kerjaan kalian seharusnya yg diperbaiki!!! sama admin beasiswa nya nih responya nauzubillah sibuknya melebihi presiden, tolonglah lebih responsif,..sibuk menjaga bumi kah sini saya gantikan bentar jagain bumi, fokus dulu jadi admin beasiswa",Negatif
"""Percuma ipk 4 ga nyampe juga skornya ????????""",Negatif
percuma juga lolos gak skoring,Negatif
perlu aksi sih ini kalo memang belum ada kejelasan dan kepastian,Negatif
perlu di curiga ya,Negatif
perlu diaudit tim independen,Negatif
"perlu ke dinas pendidikan lagi kh ini buat tanya,. tapi pasti jawabannya masih proses gitu aja terus.. gimna ini pemerintah kaltim",Negatif
permisi min ini untuk status di sa masih proses min namun untuk pencairan belum juga sampai tanggal sekarang itu seperti apa yaa min mohon penjelasan nya,Negatif
permisi min status kemarin masih dalam proses pencarian. barusan saya cek kenapa jadi kembali-kasda. beberapa kali saya cek website dan ig ga ada info terbaru selain pencairan akan disalurkan sesuai kesiapan bank. bagaimana ini min mohon kejelasannya,Negatif
perpanjang terussss aja sampe 2025 sekalian muak,Negatif
php in terus nd cukup sabar kah kami ini ð,Negatif
"""PJ bobrok""",Negatif
"""Pj cuman umbar janji doang.""",Negatif
plis kapan cair,Negatif
"pliss cairrr dong, butuhhh bgttttt ini",Negatif
pliss dong bkt kpn cair ð,Negatif
plisss kapan pencairan dana beasiswa ya min?? mau buat bayar UKT semester min??mn hbs kena musibah jg??plisss udh awal november segeran pencairan dana nya??????,Negatif
potongan berkedok scoring ð ð ð,Negatif
Program beasiswa kali ini sungguh MENGECEWAKAN DAN LUCU. Tidak sesuai dengan standar juknis yang di berikan. Yang mana dalam juknis memiliki standar bobot lPK 3,Negatif
Provinsi penyumbang APBN terbesar masa dana anggaran harus di pangkas 40% sama PJ Gubernur. Pergi kemana 40% dana tersebut dan kalian diam tidak minta transparansi @bem.polnes @bem.fkunmul @AllMAHASISWAKALTIM,Negatif
"Rasulullah-shalallahu 'alaihi wa sallam- bersabda. Barang siapa yang menyulitkan (orang lain) maka Allah akan mempersulitnya pada hari kiamat"" (HR Al-Bukhari no 7152).""",Negatif
"rek yg dimasukin udh bener, cek ke bank rek masih aktif tapi gagal salur, trs udh input rek ulang belum ada jg hilal nya",Negatif
"rekening sudah saya perbaiki saat pengumuman gagal salur yang lalu, tapi hari ini kenapa statusnya berubah lagi min dari proses menjadi gagal salur",Negatif
rela ga daftar beasiswa lain demi nunggu bkt,Negatif
"""rupanya anggaran dipotong pjð""",Negatif
sabar bang kita juga sama. lagi nyusun skripsi butuh dana lumayan belum buat wisuda nanti,Negatif
sad tipis ð,Negatif
saddd bgt,Negatif
sampai saat ini belum ada yg cair... boleh di infokan kah,Negatif
sampai skrg beasiswaku blm cair cair,Negatif
sampai skrg kok belum cair ya,Negatif
sampai skrg kok belum cair ya ð,Negatif
sampe kpn ini min kita harus nunggu,Negatif
"Sangat disayangkan,sama2 satu sekolah,mendaftar sama2 jalur prestasi akademik tp kenapa malah yg nilai LBH rendah yg lolos",Negatif
"saya bingung standar skoring ini bagaimana, sy mahasiswa s3, akreditasi prodi saya a, kampus juga a. â",Negatif
saya dari unmul lolos,Negatif
saya harus cari duit dimana buat bayat ukt selanjutnyað,Negatif
saya ipk 4 dari unmul karna akreditasi unmul nurun jadi b jg ditolak â º,Negatif
"""Saya kecewa anak saya tidak lolos padahal meng harap banget""",Negatif
SCAM Berkedok BEASISWA??,Negatif
Scam kah ini,Negatif
sd ga ada yg lolos kah ini â º,Negatif
"sdh 2 bln lebih gk cair2,,sdh perbaikan di tgl 06 des 2024",Negatif
sdh 2 minggu lamanya,Negatif
"Sdh ngecek 21784037392748 kali, tapi blm ada info. Sedihh bsk padahal udah hari terakhir di pekan ini??",Negatif
sebelumnya stafnya bilang pencairan dana paling lambat desember tgl 12 sedangkan sampai saat ini masih belum ada kabar,Negatif
Sebenarnya beasiswa ini bakal cair gak sihh? Kenapa adminnya memilih diam,Negatif
"sebenernya adminnya ini periksa gasi kalau misalkan unmul akreditasnya aja turun, lalu yang keterima bkt univ univ dimana apakah hanya diluar kaltim saja yang keterima",Negatif
Sedih banget,Negatif
Sedih bet,Negatif
"sedih bgt ya kak , jadi mikir2 mau lanjut s2 gegara gak mungkin lolos kalau skoringnya segini â ã½",Negatif
sedih min,Negatif
"sedih min, padahal butuh sekali untuk dana skripsi â º",Negatif
"""sedihnya belum ada hilal pengumuman ????""",Negatif
sedih sih berharap dapat tahun ini,Negatif
"sedikit² pencairan proses, sedikit² pencairan gagal salur,, lelah dengan kata² pencairan",Negatif
"seharusnya sejak awal di juknis bikin aja khusus akreditasi a, jadi kita ga ngambil tuntas, atau bahkan ga ngurus beasiswa kaltim tuntas. mending urus beasiswa kukar idaman kemaren",Negatif
sehat selalu buat kalian yg nunda cairkan sampaiâ² ada yg ambil cuti garaâ² cari uang terlebih dahuluð,Negatif
"seingat saya turun itu di akhir tahun 2022, untuk pendaftaran tahun 2023 seingat saya untuk bkt itu 3,67 untuk s2 berakreditasi b. yg sy heran kenapa skoringnya naik jauh bgt wkkwk",Negatif
sejatinya kalau berharap sama manusia ya begini bro,Negatif
sekalian aja min di tulis situ KHUSUS AKREDITASI A,Negatif
Sekalian min syarat wajib KHUSUS UNIVERSITAS AKREDITAS A DAN PRODI AKRE A,Negatif
sekarang ribet dan lambat 3085738549 ita.yulian,Negatif
sekelas kampus pendidikan nomor 1 aja ga dikasih,Negatif
"Selama sekolah yg boleh memilih mana yg lolos,rasanya percuma nilai tinggi kalau tdk mepetin petugas TU ?? tdk tahun ini saja,yg rendah yg lolos",Negatif
selamat pagi admin jangan lupa beasiswa kami yh utk segera d cairkan ð ð,Negatif
Seleksi dilakukan menggunakan urutan nilai mulai dari nilai tertinggi(rangking). Tapi disekolah anak saya yang dapat beasiswa malah nilai yang kurang(dari kelas 1 sampai kelas 3 tidak pernah masuk peringkat 10 besar ?????). Itu dinilai dari apanya ko bisa dapat beasiswa dengan kategori akademik ?????,Negatif
senasib â º emang gak mau kasih buat s2 klo gini sih..,Negatif
"""Sepertinya untuk tahun selanjutnya ketentuan umum itu di depan  bukanya dibelakangan???�????""",Negatif
sengaja di naikin biar gak dapet,Negatif
"september, â sâ nya sabar menunggu kepastian bkt yang tak kunjung hilal ð â â ï ð ª",Negatif
serius ini nunggu viral dulu kah baru cair minð,Negatif
sesekali boleh nih dilirik mulai dari pemangkasan dana,Negatif
setelah tanggal 30 nanti apalagi ya alasan untuk menunda pencairannyað,Negatif
"setiap hari selalu bolak balik ksini buat ngecek apakah ada komenan UDAH CAIR GAIS"" wkwkwk msi mnunggu lo ini???? ketawa smbil nangis aja suda hak uang mahasiswa kada cair cair ini""",Negatif
"""Setinggi tahta pejabat???�""",Negatif
setuju kasian kita yg dari awal tidak ada kesalahan dalam pengisian berkas,Negatif
"setujuuu banget, dapet udah berkali kali. tapi ini yg paling lama dan bermasalah terus",Negatif
setujuuu bangg kecewa bangetttt,Negatif
setujuuuuð rasa gaa di dukung pemerintah ihh sedih nyooo,Negatif
sia sia ku berjuang....,Negatif
"""siapa yg menjadi prioritas beasiswa???apakah putraputri kaltim?? kuliah dikampung sendiri aja ngga bisa dpt bkt�??.bgmana dg anak asli kaltim dari kab/kota yg kuliah di unmul""",Negatif
"skor beda 4 doang loh min, ada apa dengan kalian wahai bkt â",Negatif
skoring buat cumlaude,Negatif
skoring diluar nalar ini sudah â º,Negatif
skoring ketinggian,Negatif
skoring minimal lawak,Negatif
Skoring nya kacau banget ??,Negatif
"skoring nya ngeri, tinggi bangett",Negatif
skoring nya setinggi harapan mamakku minð ð,Negatif
skoring nya tinggi banget min â º kecewaa â ã,Negatif
"skoring nya udah di atas ketentuan, tetap ga lolos å",Negatif
"skoring stimulan akademik dikit bgt turunnya, tahun kemaren beda jauh",Negatif
SKORING NYA KETINGGIAN. KAMPUS DI BALIKPAPAN NIH AKRED B PRODI B. ANEH PERATURAN NYA KACAU,Negatif
"skoringg nya tiba berubah ga diupdate gitu mininal skroing terbaruâ harapan besar banget dapat besiswa eh di ubah skroing tinggi banget , harapan dapat kecil ð . padahal waktu daftar acuannya pake skoring yang lama gini kan malah mengecewakan pendaftar ð ð",Negatif
"""Skoringnya gak masuk akal.. brp jumlah total penerima beasiswanya nih min? Jdi penasaran beneran ada yg terima gak klo gini? Atau yg terima malah ternyata gak sesuai persyaratan ups ????""",Negatif
"""Skoringnya di naikkan supaya mahasiswa @unmul banyak yg tidak lolos, ada apa dengan @unmul dan @pemprov_kaltim ?""",Negatif
"skoringnya kacau, padahal cukup berharap karena sudah mati-matian ngejar ipk 4 â â",Negatif
"""Skoringnya tinggi banget eh""",Negatif
sontoloyoð ð,Negatif
SONTOLOYOOOO,Negatif
Sperti gak fair sj,Negatif
spam komen ges biar cair beda bgt ini sm tahun lalu bahkan tahun lalu 11 hari setelah pencairan sdh ada hilal ini hampir sebulan gk ada juga kabar apa apa haduhhhhhhh gmana sih ini,Negatif
spill dong nama penerima 49 orang yang bermasalah ituuu supaya transparan. apa betull mereka yang bermasalah di rekening atau kalian yang bermasalah ken duitnya udah ga ada mknya akal akalan supaya diundur.,negatif
stimulan 244 aku 370 minnn ke tolakkkð,Negatif
stimulan akademik tahap iv tipis banget tuh turunnya wahaha syedih,Negatif
"""STIMULAN KAPAN MENUNGGU VERIFIKASI TERUS""",Negatif
"""Stimulan mahasiswa kapan ya cairnya? tolong banget ini banyak kebutuhan sbg mahasiswa tingkat akhir. Tahun kemarin aja cepet keluarnya. Kasih informasi dong min""",Negatif
stimulan siswa gimana min buka webnya ga bisa dari kemarin-kemarin. ga enak bolak balik ke bank ngecek karna ga pake rekening soalnya tabungan simpanan pelajar yang ga ada atmnya,Negatif
sudah 2 bulan lebih ini tidak ada kabar info2,Negatif
sudah 3 minggu lewat blm ada,Negatif
sudah di titik pasrah ð semoga bapak ibu yg mengurus terkait dana beasiswa yg selama ini cuma diam tanpa ngasih kejelasan,Negatif
sudah di tunggu tb ttp aja di suruh nunggu gini hedehð ð 65079360375 adictraaaa,Negatif
sudah hampir sebulan lalu cair 56510224347 cyclinnn_,Negatif
"sudah hari senin, masih belum cair juga",Negatif
sudahnya pengumuman nya pas udah kelar skripsið ð ga lolos lagið ð ð,Negatif
"Sumber daya alam kami di ambil , tongkang tiap hari lewat , masa untuk kepentingan beasiswa anak kaltim saja tidak merata",Negatif
SUNTUK MENUNGGUU,Negatif
tahun depan aman karna pak isran naik,Negatif
"TAHUN INI BEASISWA KACAU, SEMAKIN TINGGI BKT KASIH BATAS SKORING BERARTI CUMA NERIMA SEDIKIT .
SERIUS NANYA , UANGNYA DI PAKE BUAT CALEG KAH MIN ?",Negatif
"tahun ini kacau bgtt kak, ga kek tahun kmrn pdhl kita dh tnggu lama lohð",Negatif
"tahun ini kinerja timnya perlu dipertanyakan, karena terlalu banyak hal-hal yang ga masuk akal dalam penerimaan beasiswa tahun ini. lain kali gausah pake nama beasiswa kaltim min, malu. anak-anak daerah yang lagi berjuang menuntut ilmu di dalam daerah bahkan luar daerah ini juga lagi usaha, kalo direstui tuhan untuk berhasil juga ntar yang kena imbasnya kan daerahnya. kalo kaya gini cara kerjanya, jangan heran kalo banyak putra-putri daerah kecewa sama daerahnya sendiri.",Negatif
"""tahun ini lama banget min pengumumannya tidak seperti tahun kemarin""",Negatif
tahun ini penerima beasiswa cuma 40 dari tahun sebelumnya,Negatif
Tahun kemarin seminggu setelah pengumuman sudah cair tapi tahun ini 2 Minggu gaada tanda cair??@awaliafernanda @dnd.dmy,Negatif
"""Tahun lalu anak saya dapat tp qodarullah tahun ini gak. Padahal ikut jalur hafizh tp tahun ini diseleksi jg berdasarkan nilai ??��""",Negatif
"""tahun lalu masih dapet kenapa tahun ini gda yaa sedih bgt danany diptong??��""",Negatif
tahun lalu saya penerima beasiswa stimulan memang nunggu sebulan lebih setelah pengumuman baru cair,Negatif
"""tahun lalu skor nya ga setinggi ini bjirâ""",Negatif
"tahun-tahun sebelumnya proses lancar dan mudah, sekarang ribet dan lambat",Negatif
tapi sudah satu bulan gada balasan dan di anggurin ayo min salurkan dan kasih kejelasan kasian teman teman yang gapunya wewenang dan bingung untuk bersuara karena beasiswa yang tidak kunjung cair dan alasan yang sangat amat tidak jelas 7162947291 gain.archives,Negatif
"tau dari mana kalau gagal salur harusnyakan ada namanya saya lihat di linknya cuman nama sekolah dan jumlah orang, nama nama orang yg gagal salur ga ada, cuman saat di cek direkening ga ada uang masuk",Negatif
"""Tau gtu daftar beasiswa yg laen???� dah lama skoring ny bgtu pdhl nilaiagi bgus"" nya""",Negatif
"Temen gua dpt beasiswa nya  apakah IPK sekarang gk ngaruh? Padahal kita jga daftar nya barengan dan katagori yg sama. Tolong penjelasannya knp aq gk dpt? IPK 3.88 kok biasa gk dpt ya"";""32187784558"";""______why.me______""",Negatif
tergantung akreditasi kampus dn prodinya jga. baca dri komen ã½,Negatif
terimakasih min,Negatif
termasuk penipuan gasi,Negatif
Terombang-ambing hidup mahasiswa pak ????,Negatif
TERUS DI JUKNIS FUNGSINYA APA KALAU SYARAT MINIMAL AKRE B ????? KALAU MEMANG HANYA DI KHUSUSKAN AKRE A IPK SEKIAN,Negatif
the real menunggu tanpa kepastian disaat membutuhkan ð ²ð ²,Negatif
tidak ada respon,Negatif
tidak lolos batas skoring maksutnya gmna ya,Negatif
tinggal ngasih info masih dalam tahap perbaikan rekening aja susah banget,Negatif
"""tinggi amay nilai skorsingnya udh kek nyari spek mantuð""",Negatif
tinggi bgtt â ã½,Negatif
"""Tinggi bnget minn skoringnya""",Negatif
"tinggi kali skoring th ini, padahal cuma minus 5 doang",Negatif
"""Tinggi seperti harapan orang tua. ð""",Negatif
"tingginya skoring, setinggi harapan orang tuað ð",Negatif
"tinggu kali ya skoring nya, gimana ya yang ngarepin besiswa tapi malah ga lolos karena skoring nya tinggi banget huhuhu",Negatif
tlg bantu kawal pencairan beasiswa kaltim yang sampe skrg belum ada kabar kepastian lebih dari 1000 comment isiinya smua menanyakan pencairan pastinya kapan tapi tidak ada tanggapan sama sekali,Negatif
tolong adakan tahap dua ya min,Negatif
"""tolong admin @beasiswakaltim kasih kami para calon penerima ini kejelasan, jangan bungkam.""",Negatif
tolong aja na pak di tindak segera ini na ... mau sampe kapan kayak gini trus pakð ð sebulan lebih dr pengumuman tapi belum cair juga pakð ð ..,Negatif
tolong aja ya...tim yang menangani beasiswa kaltim ini. kenapakah tahun ini lama banget pencairannya... ada apakah gerangan.. kalau mmg udah ada dananya..ya udh harusnya kan udh mulai proses di bank2 calon penerima...,Negatif
"""@febri20s @gerindra @prabowo @prabowo.gibran2 @gibran_rakabuming tolong bapak ini diusut""",Negatif
"tolong beasiswa kaltim kategori tuntas kapan, udh nunggu dari tahun kemaren masih belum ada infokah",Negatif
"tolong buat admin lebih responsif, kayak gini masih banyak yg bingung....rek aktif, input gak salah no rek tapi tetep juga gagal itu harus gimana",Negatif
"""@kaltimpost tolong di beritakan min beasiswa macet ni�..""",Negatif
"""Tolong di selidiki @ombudsman_ri_kaltim""",Negatif
"tolong dong admin dan para pemerintah yth. kasih tau bakal ada gelombang 2 apa ga, trus transparan lah beneran ada ga skoring segitu ada yg dapat jangan jangan ntar uda anggaran di potong eh yg dapat beasiswa juga cuma dikit. trus duit nya kemana tuh wkwkwkwk",Negatif
"""@prabowogibranmenang1 @grindra_dpc_okut tolong dong cek kan neraka yg pengurus beasiswa ini pak kami anak2 mahasiswa akhir sanggat membutuhkan. Panitianya tidak ada merespons sama sekali pak tolong tolong tolong tolong tolong tolong tolong ????""",Negatif
"""@tribunkaltim tolong dong di jadikan berita tidak ada kepastian dan kejelasan bkt tahun ini""",Negatif
tolong dong media media yg kemarin memberitakan minggu ini pencairan coba pang temu dan wawancarai lg tuhh mana yg katanya minggu ini pencairan wkwkwk kocakk,Negatif
"""@tribunkaltim @busamid tolong dong min gubriskan ini ke medsos untuk membantu mahasiswa yg kurang lebih satu bulan lebih ini tidak ada pencairan karna bisa di dahulukan untuk yg sudah memang benar� jelas tidak bermasalah untuk nomor rekening kasian mereka""",Negatif
tolong dong pak admin tidak mempunyai paket internet sehingga tidak dapat memberittahu dan memberi kejelasan mengapa pencairan bkt msih ditungda smpe skrng. ð,Negatif
tolong dong pak infotmasinga udh satu bulan lebih biasanya tidak selama ini lakð,Negatif
tolong gimana ini masuk skoring tp difitnah ikut beasiswa lainð nyanggahnya gimanaaaa,Negatif
tolong info min. ini kenapa yaa sampe sekarang belum cair yang stimulan mahasiswa bank btn tahun 2024 sisa 5 hari lagi masa belum cairr,Negatif
"tolong info scptnya udah awal tahun min, stimulan siswa bri perbaikan smpe skrg blm ad hilal nya",Negatif
"""TOLONG JELASKAN SASARAN TARGET TUJUAN BEASISWA KALTIM TAHUN INI ITU SIAPA? skoring kayak gitu kan jelas semua mahasiswa in universitas mulawarman ga berhak dapat.""",Negatif
"tolong jelaskan skema penilaiannya seperti apa kalau memang ada faktor lain yang bukan kesalahan dari kita, misal faktor politik atau semacamnya, sangat disayangkan. disrespectful. gimana kita mau membanggakan daerah kita",Negatif
tolong min bisa diusut permasalahan pencairan dana beasiswa mahasiswa banyak yang terhambat karena belum cair,Negatif
tolong min sampaikan ke pak prabowo dana tidak cair entah keman bnyak bujur alasan sidin,Negatif
"""Tolong pak @prabowo pak @gibran_rakabuming @gerindra @fraksipartaigerindra  maaf saya tag ya pak.. karena sudah lama kami menunggu pencairan beasiswa ini.. kami sangat membutuhkan untuk biaya pendidikan kami pak????""",Negatif
"tolong pak, di periksa ini pak",Negatif
"tolong transparansinya min, seharusnya dari awal disampaikan syarat - syarat asli agar tidak banyak yg berharap. kalau ipk 4 unmul tidak lolos, coba buka kampus mana ipk berapa yg diloloskan",Negatif
tolongg beasiswa ini secara transparan,Negatif
"tolonglah ini lagi butuh bgt uang beasiswanya buat bayar kuliah, sdh tgl 1 novemver ni mau bayar kuliah woiiiii",Negatif
tp ada loh yg pihak skolahnya lepas tangan apalgi tu sblumnya resign ð ð ð sya pasrah aja kakk beasiswa anak sya.. cair atau tidak ð,Negatif
"transparansi nya mana nih kak banyak yg skoring diatas ambang batas, banyak yg sudah sesuai sama syarat ketentuan tpi ko ga lolos, klo emang anggaran kurang harusnya ada transparansi dong siapa aja yg dapat dan nilai skorsing nya berapa harus nya gitu biar fair.",Negatif
"""Trimakasih beasiswa kaltim??��???�""",Negatif
tuntas mandiri kenapa gak cair-cair. masih di hold dananya.,Negatif
tuntas mandiri kok gak cair2 ya min..sdh ngurus ke bank sampai sekarang blm cair dananya masih ke hold terus,Negatif
"turun akreditasi masih gak masalah asal batas skornya gak di naikin. ini sdh tau akreditasi unmul turun, batas skoring malah gak masuk akal.",Negatif
"turun ke baik sekali atau setara b itu tahun 2023. di tahun itu anggaran bkt masih melimpah, lah tahun ini malah cuman setengah dari tahun lalu. ya tetap aja yang ngeselin tuh akred unmul. andai masih a atau unggul, ipk 4 prodi b masih dapat skor 340, masuk ambang batas",Negatif
turut merasakan.,Negatif
uang mahasiswa jangan dipake kampanye wal udh potong anggaran malah makin lama kacau,Negatif
"uang nya mau di pake kali, jadi memang sengaja di gagal kan.. ambil sudah taro di kas daerah. nyerah sdh",Negatif
udah berapa kali media nanyain ga ada jawaban yang memuaskan. ga paham lagi dah bener2 kesel banget!,Negatif
"udah di perbaiki tetap aja gagal salur, sebenrnya itu rekening yang gak terbaca disana atau gimana, padahal buat transfer dll masih bisa, pihak bank bilang masih aktif , tetap aja gagal salur.",Negatif
udah hari senin lagið masuk minggu ke tiga setelah adanya kalimat minggu ini pencairanð ð,Negatif
"udah kampus teknik, prodi teknik ip harus 3.2 meninggal brok",Negatif
udah mau dua minggu belum ada kepastian dari pihak admin,Negatif
udah ngemis ngemis segininya tapii masih aja. padahal ini hak kita 55654764123 alstoniarobi,Negatif
"Udah nunggu lama bangett, tapi endingnya ga lolos. Beasiswa yang lain jadi ga ikut daftar karena nunggu ginian doang lolos apa engga. Kecewa berat??",Negatif
udah pasrah mo cair kapan aja terserah dah udah terlambat bayar ukt dan lanjut tesis ð terima kasih harapan palsunya semoga yang menghambat rejeki org yg banyak ini di mudahkan segala urusannya,Negatif
udah satu bulan nih,Negatif
udah seribu lebih komen ndada jg tanggapan atau informasi,Negatif
"""Udah upload transkrip nilai plus IPK tercantum malah ditolak dgn alasan bukan dokumen IPK. Org yg verifikasinya ga beres nih""",Negatif
"udahh cair, makasih ya minn, dan temen² yang udhh kasi info klo udh cairr",Negatif
